"RunOrder","Tube","Cell","Sample","ID","Diet","Population","PoolSize","Isocitric acid (Isocitrate)","Leucine","Lysine","Phenylalanine","Tryptophan","Asparagine","Aspartic acid","Ornithine","Acetyl coA","Coenzyme A","Adenosine triphosphate","Adenosine 5'-diphosphate","Adenosine 5'-monophosphate","FADH","NADP","NADPH","NADH","NAD"
19,"X32","C5","STD_3_050","C3M","STD","3","50",0.275168714876743,0.285253577671844,0.116255463890272,0.275175372886816,0.269549734303864,0.238200446926356,0.290428451220146,0.255907064749302,0.280737946414679,0.221509020681912,0.382196689670406,0.235152246509402,0.236844576496258,0.375356636724461,0.370110266312325,0.378948994467707,0.0969463212625707,0.261595207236639
25,"X33","C6","STD_3_100","C3L","STD","3","100",0.467502078068166,0.467541292520373,0.365207486744917,0.482975115621195,0.484790441349165,0.455709784973574,0.469703053198514,0.544309303720773,0.508566261052204,0.405113023326124,0.417024900670178,0.441677588320803,0.408472634076475,0.137970442766183,0.477596989485045,0.479305591647803,0.570793855308019,0.504207884892912
26,"X34","D4","STD_4_005","C4S","STD","4","5",-0.453487099837417,-0.382875842282494,-0.570671761823125,-0.523651200159605,-0.479309794032754,-0.589302886046172,-0.5011193751273,-0.355008716130645,-0.395675888337338,-0.46589418315942,-0.284324486119055,-0.427348686372433,-0.427628372617932,-0.15155714330973,-0.224044551252303,-0.0937341292817906,-0.627188815613505,-0.506789837884701
52,"X35","D5","STD_4_050","C4M","STD","4","50",0.285972263675195,0.301180459008608,0.154320442911361,0.295188074263168,0.314257036846409,0.239433093000088,0.389023381892104,0.391388225343477,0.218901231956476,0.511253362238798,0.335266820285919,0.266002830413682,0.256843586245371,0.0867512472794214,0.292690234599029,0.165835947473883,0.206959091908937,0.253891165703012
53,"X36","D6","STD_4_100","C4L","STD","4","100",0.458878688251527,0.458348218927394,0.361985025208069,0.475056484685814,0.460886865212959,0.452184883392072,0.565869594138682,0.583655733344486,0.545259789157793,0.58886258326547,0.373230386857521,0.437808798622912,0.422788650361778,0.294005296662216,0.459379939126138,0.408693251418992,0.564320233678526,0.489179199654624
24,"X37","E4","STD_5_005","C5S","STD","5","5",-0.419534492046713,-0.452488471985911,-0.509523899214499,-0.547620436890618,-0.506396342341353,-0.552810767454748,-0.705337287275945,-0.279775779528053,-0.477236075434373,0.0454531203166382,-0.4607398772475,-0.551925073030724,-0.506593440477029,-0.29304670709737,-0.380183172891944,-0.306642158147371,-1.15793698959694,-0.597759242441119
35,"X38","E5","STD_5_050","C5M","STD","5","50",0.241678306253502,0.26958895328546,0.189875780922387,0.276758277203544,0.319541471303568,0.279082143000027,0.274983076310073,0.333186787637385,0.357102945754307,0.641405724352184,0.355879032130451,0.269389211188377,0.261262955598864,0.166377526666833,0.365419544999553,0.4431775036589,0.00261513795642632,0.278371571748099
42,"X39","E6","STD_5_100","C5L","STD","5","100",0.417541540552939,0.482182568971034,0.328237696536525,0.476839571444968,0.439973307999836,0.414645995355457,0.501830917023447,0.58137543942534,0.561131292374485,0.351101074257085,0.294888212444342,0.429977470435149,0.416792727726986,0.314322561369979,0.467186875159874,0.493043123837219,0.608113850479636,0.498431246971911
23,"X40","F4","STD_6_005","C6S","STD","6","5",-0.443890408063924,-0.352285347875733,-0.522718556913037,-0.405174242531104,-0.517545623484527,-0.557357922023077,-0.589761174657358,-0.433319139087318,-0.715857917807196,-0.0868649464447064,-0.244570038689877,-0.447796652446997,-0.491089325695698,-0.358578129466595,-0.314244832675731,-0.233998143806363,-0.755653686725719,-0.519197395745929
29,"X41","F5","STD_6_050","C6M","STD","6","50",0.275626510044106,0.281022137655361,0.152986279890149,0.275468906437071,0.270782173812778,0.23974672527229,0.225596036986516,0.366582404286671,0.284070343199131,0.272173429009328,0.317257939579615,0.258523492980823,0.225214387731743,0.060242589151597,0.314287110479518,0.297189763602523,0.307364899039819,0.260057022885588
