"Sample","Strain","Population","PoolSize","Age","Ethanolamine","1-Methylhistamine","Isoleucine","Leucine","Lysine","serine","arginine","Taurine","Pipecolate","Hydroxyproline","4-Guanidinobutanoate","N-Acetylornithine","Homoarginine","Dimethylarginine (A/SDMA)","Phosphocreatine","N-Ac-Arginine","Nicotinic Acid","Erythronic/Threonic Acid","N-Ac-Glutamate","1-Aminocyclopropane-1-carboxylic acid","N6,N6,N6-Trimethyl-L-lysine","4-Aminobenzoic Acid","Phenylacetic Acid","4-Hydroxybenzoic Acid","Aminoacetone","Succinylcarnitine","Cytidine diphosphate choline (CDPcholine)","Indole","Indole-3-Carboxylic Acid","Indoleacrylic acid","S-Adenosylhomocysteine","S-Adenosylmethionine","Deoxyguanosine","Inosine","1-Methyladenosine","5'-Methylthioadenosine","Uridine 5'-monophosphate","NAD","NADPH","FAD","Succinoadenosine","Glutamylarginine","Thymine","Oxypurinol","Cytosine","Glucosamine","Arabitol/Xylitol","Niacinamide","Riboflavin","Folic Acid"
"WA3","ORWT","A","100","14",0.556332995065181,0.668170028501135,0.552804959615047,0.506669992820004,0.481708543068409,0.377148172188461,0.331445978928024,0.408603577680887,0.449140637571437,1.25635008606607,0.627492326246152,0.318068433055319,0.868119762645997,0.664595604379363,0.524515748098627,0.0969723863636958,0.425434229236354,0.477820474843299,0.83387974577431,0.152799792115506,0.584574183266271,0.449382347992282,0.651465385689209,0.431991743820182,0.665153516971094,0.107509086600791,0.707394638513824,0.666749043606845,0.50616034511387,0.594675638541216,0.507409016860365,0.505070739252631,1.08912093022156,0.496433705299818,1.32931393849525,0.42768693296192,0.424039301444227,0.132625447433854,-0.096544210627564,0.0516306741189032,1.09059798755793,0.535341521920835,0.41821914587625,0.342629171598029,0.832831584830243,0.322414397997258,0.573680456019042,0.436534633326799,0.433054545630989,0.186571493289371
"WA4","ORWT","A","5","40",-0.754875920211183,-0.929262085886987,-0.832762725602736,-0.723508467290439,-0.635678577780194,-0.436099183442031,-0.430166353442274,-0.417698254926535,-0.58667181087516,-1.09140906587599,-0.761886833060696,-0.652532293459725,-0.821215462975405,-0.741212243185748,-0.539715706869049,-0.468806881265957,-0.642642863687574,-0.528863438301945,-0.420944940178147,-0.412334435632866,-0.73363128078749,-0.639116596060936,-0.942743174775217,-0.473245012811708,-0.411808691953373,-0.683669536890304,-0.867323861376652,-0.636971324550116,-0.619970012823652,-0.766595292880712,-0.602857129537831,-0.685947523967926,-0.848538863289429,-0.635718615324924,-1.04843991765458,-0.440222262037572,-0.688203614918494,-0.301373490039217,-0.0848159249926796,-0.462996745125614,-1.14214739477877,-0.963706254281441,-0.649690677577122,-0.724653956290989,-0.73156560858277,-0.527155667388369,-0.686878301534287,-0.631783720390333,-0.386300794841271,-0.695538117418758
"WA5","ORWT","A","50","40",0.405528567225818,0.436577472068261,0.143714869987013,0.105151557312461,0.230230091893644,0.190076685365272,0.1754354207666,0.193846281723643,0.214703963400364,0.441967655080443,0.299069271352477,-0.0344460321110329,-0.0246692629169987,-0.0539444642367188,0.18006030692326,0.943838456391405,0.341951158725291,0.392529167430477,-0.253455269430036,0.348075204146414,0.12173820169962,0.253353879180542,0.489748593164082,-0.0413645389166906,0.361993383871405,0.129651631003716,0.29838586031284,0.411384643512987,0.115031825654698,0.204836341976297,0.218124704961501,0.237657489486687,0.118347941210503,0.177088901248067,-0.374804732513931,0.124803823323508,0.37555919843577,0.0334445544279633,0.352047777071804,0.29166383965658,0.309108276604524,0.12811906176286,0.537760154046146,0.32221847264179,0.164566994891576,0.210366758721444,0.150852862988167,0.219809845399224,0.504044365856482,0.310752261633703
"WB1","ORWT","B","5","14",-0.318973717190921,-0.883934270831955,-0.219917547672943,-0.201091766663419,-0.254438539610738,-0.1639389736435,-0.393735583353498,-0.339631800073114,-0.267263436407715,-0.273549633461057,-0.434655015456161,-1.02558935264333,-0.305047374980361,-0.212605931751758,-0.415352031608995,-1.2698514825371,-0.414534820965915,-0.454077612132637,-2.13849151332191,-0.556689352180352,-0.226919522235852,-0.52653826221488,-1.03514713855895,-0.403999895706524,-0.0743291254619098,-0.804175581739205,-0.624436279615414,-0.444532840892257,-0.356570895350778,-0.315335392896595,-0.576669072849803,-0.266215131047954,0.0207025408952024,-0.456230113341534,0.397099421981844,-0.178812349868444,-0.480441853634275,-0.241412963142688,-0.0850621934891582,-0.290320890071327,-0.505509521762342,-0.586818200988274,-0.853317678465966,-0.417382968448953,-0.29463872570944,-0.563793661420844,-0.583528878400833,-0.549571506943526,-0.683560966489024,-0.354141044916486
"WB2","ORWT","B","50","14",0.302459623488476,0.275896759021236,0.388051686468109,0.367955928793739,0.318850570554511,0.202182949474569,0.0918368466602342,0.171220605655179,0.265963890031072,0.983154929771569,0.343602168162612,0.0244404431614846,0.597931814581283,0.415820241182368,0.103513010274709,-0.045184795891366,0.269957451107647,0.212528430144427,0.275382268777211,0.191369366829774,0.410761662217785,0.199090974144096,0.12411134919074,-0.0398180880889476,0.407239467890165,0.169981723456388,0.370574823189859,0.320369744470534,0.304311787469504,0.402154036044266,0.207509038091145,0.318803823373605,0.7797299046067,0.213904028636519,1.03164516739129,0.182681724519085,0.327272788764584,0.135979114697246,0.1999727684698,0.234402915470097,0.539810495874489,0.212293418177409,0.100845195054569,0.266414574191145,0.458120925685907,0.0981031354230497,0.217336509919397,-0.00380755587337678,0.0610718284471599,0.0567015548789547
"WB3","ORWT","B","100","14",0.482543751516935,0.641514571370201,0.651465831408238,0.608356218534292,0.559259147428402,0.430569214912907,0.307866030104963,0.346355951558921,0.516924144253185,1.20127233344652,0.697870614367974,0.433962662482188,0.79884177674513,0.67175901949622,0.359933122533531,0.311836810390422,0.404364962774301,0.436870262222527,0.714565615924005,0.282466195295062,0.673315511509212,0.406960319516634,0.496383991459464,0.272860728847424,0.62471831325153,0.138655717996288,0.686387966706311,0.636023283949161,0.422473266555152,0.652356160429812,0.418895038105689,0.448315171690604,1.1097093472715,0.483733148994514,1.37618653683042,0.354740467627647,0.509073136695024,0.143802997743071,0.0223132531970629,0.0857278534862855,1.0066125118886,0.512284386356324,0.356475946852231,0.337471493381499,0.793742987644808,0.270445332168207,0.495208258310716,0.311309305706791,0.386063717614456,0.232629379438332
"WB4","ORWT","B","5","40",-0.672419762502205,-0.646878909328968,-1.0208518044753,-0.922839662406993,-0.669886356928905,-0.410487099598099,-0.396638355979063,-0.405501104592778,-0.596060925235642,-0.823582427581109,-0.731048221174897,-0.51768871178199,-0.887599177563042,-0.83642543687804,-0.486615468200973,-0.621824808515267,-0.539327255579346,-0.525624336803221,-0.475552930622113,-0.336772298142249,-0.974550282538527,-0.516598212963006,-0.976102355957995,-0.708748643600745,-0.460653835873352,-0.764083065940241,-1.0297182592873,-0.45361136892967,-0.580789539579684,-0.796692347572788,-0.658440429510211,-0.743700673605567,-1.00518477417,-0.643011610533473,-0.655230436075574,-0.479336971010947,-0.538731160761821,-0.289280170841019,-0.255038250384263,-0.387599988821214,-1.13683039932992,-0.881027156490627,-0.75497671035146,-0.785939688127518,-0.810900614406086,-0.502624034210874,-0.766510294360208,-0.61526002370951,-0.26772248484238,-0.557722701526536
"WB5","ORWT","B","50","40",0.180176069968609,0.425335399613671,-0.0388519971693997,-0.0317500344740216,0.119574594552392,0.114450988436165,0.208439557607042,0.152746248545033,0.140587812165421,0.303403961817822,0.226498688474694,-0.227552239067088,-0.168020420566126,-0.141992409424404,0.308421004457073,0.46371749555913,0.255009154052004,0.229485348098738,0.81488873865402,0.377390263576992,-0.0593367332092551,0.271656384051467,0.31827143092463,-0.0411924388621685,0.289312861787748,0.147789781367725,-0.0575338866505275,0.363528151619836,0.138034597720094,0.0617172549527867,0.126028687223355,-0.0512696934336576,-0.0631033047867851,0.141870944608609,-0.338040451537778,0.0216000018816747,0.147684710382622,0.112636389346165,0.176001534287933,0.265318801344531,0.0969213285245418,0.159878009898163,0.32869325449275,0.0622886350968335,0.023229079937142,0.169955446535788,0.189562342024628,0.122262633538003,0.581655375981027,0.32437380515343
"WB6","ORWT","B","100","40",0.354954410134794,0.694166110582199,0.153487563410756,0.169626942560479,0.274463838708005,0.214168034698923,0.305138200434444,0.236162426815065,0.232473293998918,0.626554150993323,0.419240680156113,0.0849584474525686,0.12711675087722,0.136642925685027,0.397143770653217,0.875591823797858,0.404110679652959,0.361055519216264,0.800240005976792,0.430619248931086,0.1622828800447,0.441833364635787,0.669677381947039,0.0560844931512623,0.331038038626306,0.255608223504306,0.313356839333127,0.539203220435805,0.254232543997006,0.26293531965355,0.393338423848124,0.0720022154556572,0.158225389674983,0.348211656750476,-0.545842117973744,0.076083341478336,0.158330902089738,0.0793746251406038,0.0819852582927716,0.279844789740255,0.407807737472939,0.396954794804897,0.541392557846519,0.27912242644125,0.336499790720435,0.320439992987219,0.356108726713927,0.263238150982905,0.786507010464947,0.370372963902807
"WC1","ORWT","C","5","14",-0.463155613864829,-1.19872135054462,-0.738469298533603,-0.644665430017098,-0.664125540385053,-0.352860322910421,-0.450520638183646,-0.327605075677567,-0.636597258241319,0.16353671776605,-0.324621508910183,-0.638598524274422,-0.429260139949915,-0.357444245774253,-0.570324459627004,-0.964963809333356,-0.40478155349397,-0.578810343471742,-2.18734008085973,-0.83143805722642,-0.592621355330395,-0.622390113041711,-1.03804170362669,-0.576207328282492,-0.428433031484809,-0.806703005837872,-0.644802378065619,-0.707640601350814,-0.427424461994219,-0.537067166492944,-0.589354659134184,-0.32309354882452,-0.226691020233984,-0.766589108757005,-0.0037695227351171,-0.420438696002505,-0.331224849199419,-0.360743400127096,-0.178414909394733,-0.388107088357281,-0.577147075036887,-0.782100590550013,-0.543683998027016,-0.377421105044396,-0.726977948156361,-0.556359406433003,-0.618069100180736,-0.493544787637198,-0.999835907356798,-0.702990801064588
"WC2","ORWT","C","50","14",0.209986564019053,0.195287275357851,0.276065931283971,0.23107301453601,0.143355211110783,0.144878306918561,0.151997175065336,0.24603228589073,0.145903156075315,0.945113101482788,0.464753676294187,-0.159706744329386,0.479849910052272,0.395219290913402,0.362429133978582,-0.14457963561892,0.195821867441549,0.194966085984317,0.714089696613973,-0.0504555971596696,0.321318250768522,0.173058862801139,-0.0909318596148463,0.0516145545200879,0.353655947384281,0.100870060775679,0.257559742228186,0.307954094035498,0.341216328064788,0.291212470545451,0.192206503596839,0.210047560733013,0.769921331800693,0.198378064677553,1.08317206436714,0.131363171200582,0.319521076709582,0.0726758397149023,0.228831334060567,0.133995372968658,0.617481995065814,0.242945875213762,0.149930932945824,0.0732773047697988,0.375974520333284,0.0860454031651283,0.226259255127137,0.177799601463144,0.0380110706737495,0.00187739674220211
"WC3","ORWT","C","100","14",0.529327600102883,0.627830027884591,0.592522112073985,0.53053192389402,0.510204040734598,0.373239124350474,0.356376167301886,0.369396785054278,0.487097542413267,1.35372473879203,0.781506764892963,0.433017155220303,0.758462605088183,0.674340591054706,0.508621810366245,0.655972537435378,0.415719862747406,0.435701035759357,0.586745678346338,0.399224982176182,0.621240143246143,0.445028839674323,0.452172637271431,0.228107066457071,0.603653918838938,0.142471759083958,0.622136845646205,0.585376901236193,0.442789629687843,0.597615206780459,0.446781818413737,0.522337447848397,0.953175513627477,0.436116116604627,1.16426360445635,0.46355954202809,0.432530159675947,0.080080730059958,0.0146470360246607,0.169433945303989,0.795392466503515,0.501936572759697,0.543373552391104,0.283220636208084,0.722914995280522,0.30919734224866,0.538680299709511,0.205927032256624,0.286974584018862,0.338914104410017
"WC4","ORWT","C","5","40",-0.688248230140776,-0.975676196640222,-0.808957833610695,-0.682813609007619,-0.579859987639828,-0.349901642776778,-0.401295019421802,-0.376265209809455,-0.502299361165058,-1.09844682769278,-0.688734089186108,-0.405613221394666,-0.902129792875958,-0.79776459255152,-0.418942797602607,-0.775013860590962,-0.559653480840876,-0.519206755118865,-1.80369566330973,-0.412816826945729,-0.700669589755988,-0.658282648442233,-1.0834518181335,-0.686645681188417,-0.383596414917534,-0.878179635564562,-1.04728462243959,-0.579698382457461,-0.533938971135531,-0.834577108577863,-0.617768091976666,-0.721557331648882,-0.729348872297198,-0.662549655824054,-0.687105642589975,-0.474796358325098,-0.528982655505227,-0.364415425282998,-0.12678756278864,-0.4935447940747,-1.07815976519991,-0.878965395159351,-0.887602275626052,-0.756080324220262,-0.889405724261529,-0.56167751317437,-0.721321411637856,-0.723596167010037,-0.349027482808745,-0.429100927425296
"WC5","ORWT","C","50","40",0.441369666541669,0.56796493871873,0.135671584437779,0.122694440170859,0.256734129336874,0.213721721604761,0.233387861496102,0.235796858753586,0.241665386709447,0.426948969419422,0.308970089047357,0.023338957950207,-0.0524552306157524,-0.0263458684367759,0.331420039435548,0.863257939660571,0.35204109430236,0.411505992135851,0.129583327190424,0.469329942552909,0.0972529911774798,0.345444880366236,0.400087011173725,-0.0152010154916087,0.370875671168092,0.0312553414523284,0.0992888165848758,0.416562416833353,0.177384062122937,0.252778785730505,0.167668837489892,0.150762620836669,0.0141650707230863,0.214791652985617,-0.0225369666877202,0.0877652291938222,0.32409078966369,0.0879339242566362,0.158151775514648,0.333466819824595,0.224909480620277,0.323148179684043,0.449446743808781,0.219969749327903,0.0431773756166125,0.260987035190178,0.204395361142171,0.123239495375807,0.601890273814397,0.435704653368854
"WC6","ORWT","C","100","40",0.390986215451461,0.681816286444052,0.221978006409808,0.212118816861627,0.316621340942631,0.301249409570915,0.307002337044061,0.289950695657366,0.298164276164394,0.513425277423209,0.412134863401613,0.108783528469941,0.141110316814301,0.107303143822733,0.433359741065372,0.851766231765974,0.414016094495669,0.488966126913684,0.698415455034463,0.435206854709857,0.211270535139894,0.411831050598583,0.698817753346233,0.0524937402826171,0.437654476262739,0.0842852793003743,0.406807272116758,0.55261815519879,0.262099410577646,0.295442831651314,0.358081920902989,0.131421248774137,0.169697001056559,0.348889827903208,0.0251257003242578,0.101573471141134,0.468098967982315,0.060856684515155,0.134440014045397,0.266195360049782,0.457484987930216,0.470402231657189,0.545631643620499,0.317338708023703,0.276858689677376,0.379653570702311,0.411722345210994,0.287192067830289,0.774331355086179,0.50035329865196
